MISSION_TIME;ALTITUDE
00:00:13;414.726536443457
00:00:13;421.045379659161
00:00:13;427.428822999587
00:00:13;433.876827745233
00:00:13;440.389593192842
00:00:13;446.966928894632
00:00:13;453.608872315497
00:00:13;460.315387099516
00:00:13;467.086574530695
00:00:14;473.922482407768
00:00:14;480.823284351733
00:00:14;487.789107729332
00:00:14;494.820024759509
00:00:14;501.916228835238
00:00:14;509.077775457525
00:00:14;516.30475010071
00:00:14;523.597270150669
00:00:15;530.955400158884
00:00:15;538.379218817921
00:00:15;545.868802474113
00:00:15;553.424256311031
00:00:15;561.045658498886
00:00:15;568.733096756157
00:00:15;576.4867973316
00:00:15;584.306733430596
00:00:16;592.193125118734
00:00:16;600.146065041889
00:00:16;608.165749907377
00:00:16;616.252289684606
00:00:16;624.405796128674
00:00:16;632.62643284956
00:00:16;640.914352304651
00:00:16;649.269658401026
00:00:16;657.692513056332
00:00:17;666.183037501876
00:00:17;674.741382678156
00:00:17;683.36766965501
00:00:17;692.062008554698
00:00:17;700.824466865975
00:00:17;709.655307180714
00:00:17;718.554597167298
00:00:17;727.522421608446
00:00:18;736.558998958091
00:00:18;745.664313634741
00:00:18;754.838620374911
00:00:18;764.082000710303
00:00:18;773.394556885352
00:00:18;782.776458681677
00:00:18;792.227841365733
00:00:18;801.7487724534
00:00:19;811.339453188586
00:00:19;821.000070624519
00:00:19;830.730626452481
00:00:19;840.531304423464
00:00:19;850.402158421231
00:00:19;860.343524497934
00:00:19;870.355354091153
00:00:19;882.125151155982
00:00:20;893.99135567632
00:00:20;905.95419758698
00:00:20;918.013840144617
00:00:20;930.170531425625
00:00:20;942.424439653754
00:00:20;954.775682743639
00:00:20;967.22452784155
00:00:20;979.770993924234
00:00:21;992.415316777187
00:00:21;1005.15771482175
00:00:21;1017.99839089089
00:00:21;1030.93744557642
00:00:21;1043.97511475615
00:00:21;1057.11151443783
00:00:21;1070.34692758776
00:00:22;1083.68143609026
00:00:22;1097.11502055964
00:00:22;1110.64813398523
00:00:22;1124.28099300968
00:00:22;1138.01349056291
00:00:22;1151.84609828843
00:00:22;1165.77879384416
00:00:23;1179.81179088936
00:00:23;1193.94529062836
00:00:23;1208.17939039425
00:00:23;1222.51433837914
00:00:23;1236.95018170285
00:00:23;1251.48718754807
00:00:23;1266.12553480803
00:00:24;1280.86522042961
00:00:24;1295.70668118284
00:00:24;1310.64987958176
00:00:24;1325.69507922127
00:00:24;1340.84224589134
00:00:24;1356.09184438083
00:00:24;1371.44386845548
00:00:25;1386.89842205727
00:00:25;1402.45569969527
00:00:25;1418.1161004958
00:00:25;1433.87955590489
00:00:25;1449.7462634726
00:00:25;1465.71662258916
00:00:25;1481.79032810405
00:00:26;1497.96781092265
00:00:26;1514.24920618115
00:00:26;1530.63477449224
00:00:26;1547.12447857636
00:00:26;1563.71868929768
00:00:26;1580.41743171704
00:00:26;1597.22100772511
00:00:27;1614.12941124686
00:00:27;1631.14287470409
00:00:27;1648.26169689896
00:00:27;1665.48577096988
00:00:27;1682.81546479918
00:00:27;1700.25077569671
00:00:27;1717.79189816432
00:00:27;1735.4390998797
00:00:28;1753.19250960636
00:00:28;1771.0522596701
00:00:28;1789.01871498488
00:00:28;1807.09170263738
00:00:28;1825.27149018506
00:00:28;1843.55826918036
00:00:28;1861.95224143588
00:00:29;1880.45363936562
00:00:29;1899.06225292769
00:00:29;1917.77872041881
00:00:29;1936.60286914604
00:00:29;1955.53506387689
00:00:29;1974.57519826479
00:00:29;1993.72377209901
00:00:30;2012.98071683303
00:00:30;2032.34612678934
00:00:30;2051.82046769862
00:00:30;2071.4035702945
00:00:30;2091.09583394497
00:00:30;2110.89735013898
00:00:30;2130.8081163665
00:00:31;2150.82860429434
00:00:31;2170.95866998925
00:00:31;2191.19860894571
00:00:31;2211.54852300207
00:00:31;2232.00857535447
00:00:31;2252.57889262831
00:00:31;2273.25967649661
00:00:32;2294.05122278153
00:00:32;2314.95339401858
00:00:32;2335.96662450966
00:00:32;2357.09083911416
00:00:32;2378.32623369456
00:00:32;2399.67307913164
00:00:32;2421.1315016119
00:00:33;2442.70169682859
00:00:33;2464.38379769854
00:00:33;2486.17786786379
00:00:33;2508.08396417042
00:00:33;2530.10249003838
00:00:33;2552.23310732504
00:00:33;2574.47658638225
00:00:34;2596.83275154687
00:00:34;2619.30181526951
00:00:34;2641.88393766305
00:00:34;2664.57928299299
00:00:34;2687.38798352983
00:00:34;2710.31020240497
00:00:34;2733.34609347873
00:00:34;2756.49579734879
00:00:35;2779.75946500828
00:00:35;2803.13724740501
00:00:35;2826.62928114051
00:00:35;2850.23571282264
00:00:35;2873.9566929338
00:00:35;2897.7923652489
00:00:35;2921.74287595588
00:00:36;2945.80837534938
00:00:36;2969.98900724773
00:00:36;2994.28491860372
00:00:36;3018.69625672465
00:00:36;3043.22316531348
00:00:36;3067.86579062557
