MISSION_TIME;ALTITUDE
MISSION_TIME;ALTITUDE
MISSION_TIME;ALTITUDE
00:00:16;502.694837366464
00:00:16;508.946529142908
00:00:17;515.248708791449
00:00:17;521.602780661313
00:00:17;528.010505001061
00:00:17;534.470758650801
00:00:17;540.98341276939
00:00:17;547.548702636035
00:00:17;554.165910214419
00:00:17;560.835754400003
00:00:18;567.557917994447
00:00:18;574.330536884372
00:00:18;581.15382923896
00:00:18;588.028902446851
00:00:18;594.955167950946
00:00:18;601.931580309174
00:00:18;608.958095032489
00:00:18;616.036340929568
00:00:18;623.168121315888
00:00:19;630.351883805357
00:00:19;637.585985779879
00:00:19;644.873385936371
00:00:19;652.216118100099
00:00:19;659.612618345185
00:00:19;667.062460008892
00:00:19;674.56671506667
00:00:19;682.125181826181
00:00:20;689.738265913562
00:00:20;697.406167710782
00:00:20;705.127109608497
00:00:20;712.900887716445
00:00:20;720.728009028593
00:00:20;728.606704182457
00:00:20;736.536811535363
00:00:20;744.520188872819
00:00:21;752.556950915954
00:00:21;760.646129121888
00:00:21;768.787366930512
00:00:21;776.980782389524
00:00:21;785.22557126265
00:00:21;793.523880488472
00:00:21;801.878075673361
00:00:21;810.286258564331
00:00:21;818.748297929997
00:00:22;827.265805354924
00:00:22;835.838570357068
00:00:22;844.466273508035
00:00:22;853.148268082296
00:00:22;861.886201616609
00:00:22;870.68112185644
00:00:22;879.530775906052
00:00:22;888.434135058429
00:00:23;897.391970344121
00:00:23;906.402581671253
00:00:23;915.467398542445
00:00:23;924.588248740416
00:00:23;933.763612614595
00:00:23;942.991841560695
00:00:23;952.271803375683
00:00:23;961.604615471675
00:00:24;970.993919994915
00:00:24;980.439945688122
00:00:24;989.940805805381
00:00:24;999.49629064661
00:00:24;1009.10833029379
00:00:24;1018.77692706196
00:00:24;1028.50174343307
00:00:24;1038.28267057915
00:00:24;1048.1198285626
00:00:25;1058.01612055313
00:00:25;1067.97114544525
00:00:25;1077.98315173818
00:00:25;1088.05180888635
00:00:25;1098.17542459664
00:00:25;1108.35550360009
00:00:25;1118.59419367427
00:00:25;1128.89021258056
00:00:26;1139.24170190236
00:00:26;1149.64787299209
00:00:26;1160.10844252759
00:00:26;1170.62747155828
00:00:26;1181.20664239186
00:00:26;1191.84241500404
00:00:26;1202.5337047939
00:00:26;1213.28278643673
00:00:27;1224.09160614887
00:00:27;1234.95856680139
00:00:27;1245.88336106949
00:00:27;1256.8664304975
00:00:27;1267.90870405547
00:00:27;1279.0120303462
00:00:27;1290.17694076919
00:00:27;1301.40059020196
00:00:27;1312.6810290562
00:00:28;1324.02045764681
00:00:28;1335.42113580403
00:00:28;1346.88196435513
00:00:28;1358.4009415959
00:00:28;1369.97868853959
00:00:28;1381.61393889412
00:00:28;1393.30804927344
00:00:28;1405.06539002445
00:00:29;1416.88354850968
00:00:29;1428.75816601422
00:00:29;1440.6916925374
00:00:29;1452.68705283001
00:00:29;1464.74323701183
00:00:29;1476.86679411645
00:00:29;1489.03885993955
00:00:29;1501.26506766072
00:00:30;1513.5442311482
00:00:30;1525.88241340185
00:00:30;1538.28700655361
00:00:30;1550.76413504232
00:00:30;1563.31868705957
00:00:30;1575.94859623828
00:00:30;1588.64755293389
00:00:30;1601.40861190634
00:00:30;1614.22678740777
00:00:31;1627.10167470016
00:00:31;1640.03517957544
00:00:31;1653.02949455183
00:00:31;1666.08499771112
00:00:31;1679.19953851367
00:00:31;1692.36934220442
00:00:31;1705.5916386079
00:00:31;1718.86907921953
00:00:32;1732.20647474902
00:00:32;1745.61398869497
00:00:32;1759.10132192739
00:00:32;1772.67022497708
00:00:32;1786.31893299066
00:00:32;1800.04024477059
00:00:32;1813.82595756534
00:00:32;1827.67098600394
00:00:33;1841.57224335847
00:00:33;1855.52952103305
00:00:33;1869.54331022373
00:00:33;1883.61305370729
00:00:33;1897.73792228731
00:00:33;1911.91735281248
00:00:33;1926.15405443287
00:00:33;1940.4524988191
00:00:33;1954.81981798995
00:00:34;1969.26217625907
00:00:34;1983.78380115784
00:00:34;1998.38508095627
00:00:34;2013.06488411
00:00:34;2027.81820882042
00:00:34;2042.62482236652
00:00:34;2057.47731309559
00:00:34;2072.37618008081
00:00:35;2087.32771459874
00:00:35;2102.34332368453
00:00:35;2117.43471262243
00:00:35;2132.60974067857
00:00:35;2147.86812949518
00:00:35;2163.20222244109
00:00:35;2178.60190634523
00:00:35;2194.06076094916
00:00:36;2209.5769117364
00:00:36;2225.15282059275
00:00:36;2240.79306801094
00:00:36;2256.50248781487
00:00:36;2272.28511670639
00:00:36;2288.14164068142
00:00:36;2304.06957217644
00:00:36;2320.06610825681
00:00:36;2336.128626285
00:00:37;2352.25701512885
00:00:37;2368.4511530801
00:00:37;2384.71190293704
00:00:37;2401.04114213632
00:00:37;2417.43886536406
00:00:37;2433.90654070699
00:00:37;2450.44315411372
00:00:37;2467.04902175628
00:00:38;2483.72480484564
00:00:38;2500.46923213429
00:00:38;2517.28220211098
00:00:38;2534.16463051701
00:00:38;2551.11602519313
00:00:38;2568.13713551231
00:00:38;2585.22813668463
00:00:38;2602.38922433404
00:00:39;2619.62068453245
00:00:39;2636.92265075678
00:00:39;2654.29521078314
00:00:39;2671.73844518466
00:00:39;2689.2524374756
00:00:39;2706.83730794676
00:00:39;2724.49320549518
00:00:39;2742.22030132706
00:00:39;2760.01877784776
00:00:40;2777.88881880289
00:00:40;2795.83059532009
00:00:40;2813.84426844434
00:00:40;2831.92998054519
00:00:40;2850.08786886523
00:00:40;2868.3180737095
00:00:40;2886.62073797314
00:00:40;2904.99601466826
00:00:41;2923.44405990699
00:00:41;2941.96503722901
00:00:41;2960.55910279206
00:00:41;2979.22641932347
00:00:41;2997.96714814624
00:00:41;3016.78144227632
00:00:41;3035.66945425875
00:00:41;3054.63133664115
00:00:42;3073.66724380886
00:00:42;3092.77732601354
00:00:42;3111.96174191567
00:00:42;3131.22064180882
00:00:42;3150.55417874106
00:00:42;3169.96250373148
00:00:42;3189.44576982781
00:00:42;3209.00412373256
00:00:42;3228.63771732524
00:00:43;3248.34670123807
00:00:43;3268.13122718048
00:00:43;3287.99143720337
00:00:43;3307.92748391023
00:00:43;3327.9395174305
00:00:43;3348.02768372383
00:00:43;3368.1921323688
00:00:43;3388.4330093544
00:00:44;3408.75047033909
00:00:44;3429.1446554563
00:00:44;3449.61571495701
00:00:44;3470.1638004916
00:00:44;3490.78905262472
00:00:44;3511.49162672204
00:00:44;3532.2716594385
00:00:44;3553.12930507527
00:00:45;3574.06471406762
00:00:45;3595.07802098501
00:00:45;3616.16938268417
00:00:45;3637.33894661884
00:00:45;3658.58684504475
MISSION_TIME;ALTITUDE
00:00:16;497.685863741324
00:00:16;503.951167252613
00:00:16;510.269004574744
00:00:17;516.639412241406
00:00:17;523.062429881073
00:00:17;529.538259221357
00:00:17;536.066848037997
00:00:17;542.648244248121
00:00:17;549.282520718407
00:00:17;555.96960930794
00:00:17;562.709845063509
00:00:18;569.503196101869
00:00:18;576.349527269485
00:00:18;583.248819557135
00:00:18;590.201104231062
00:00:18;597.206700507086
00:00:18;604.265622125939
00:00:18;611.377927461406
00:00:18;618.543717965833
00:00:18;625.762988493661
00:00:19;633.035967694479
00:00:19;640.36286534369
00:00:19;647.743626498152
00:00:19;655.178434985923
00:00:19;662.667396436678
00:00:19;670.210509183933
00:00:19;677.808104577009
00:00:19;685.460137210088
00:00:20;693.166750099743
00:00:20;700.928047441994
00:00:20;708.744230600074
00:00:20;716.615322181024
00:00:20;724.541504335823
00:00:20;732.522874556831
00:00:20;740.559527077945
00:00:20;748.651588683715
00:00:21;756.799182779389
00:00:21;765.002556387451
00:00:21;773.261654245434
00:00:21;781.576599819236
00:00:21;789.947571882396
00:00:21;798.374762106687
00:00:21;806.858225840842
00:00:21;815.398070212454
00:00:21;823.994490136509
00:00:22;832.647579965997
00:00:22;841.357433936908
00:00:22;850.124240308302
00:00:22;858.948074006126
00:00:22;867.829025990795
00:00:22;876.767398408614
00:00:22;885.763187990873
00:00:22;894.816492211423
00:00:23;903.927528854925
00:00:23;913.096447273274
00:00:23;922.323260529898
00:00:23;931.608283801819
00:00:23;940.951445637387
00:00:23;950.352966938983
00:00:23;959.813146609231
00:00:23;969.331747419899
00:00:24;978.909214712447
00:00:24;988.54551263852
00:00:24;999.862600201275
00:00:24;1011.26021033432
00:00:24;1022.73856735288
00:00:24;1034.2977427392
00:00:24;1045.93816505268
00:00:24;1057.66007799748
00:00:25;1069.46345618158
00:00:25;1081.34853661305
00:00:25;1093.31537795474
00:00:25;1105.36431212712
00:00:25;1117.49544983194
00:00:25;1129.70903815131
00:00:25;1142.00506759947
00:00:26;1154.38376270619
00:00:26;1166.84524716809
00:00:26;1179.38982033625
00:00:26;1192.01757028967
00:00:26;1204.72874735564
00:00:26;1217.52326433035
00:00:26;1230.40138797625
00:00:27;1243.3635603427
00:00:27;1256.4096000829
00:00:27;1269.53978678456
00:00:27;1282.75423796254
00:00:27;1296.05336979358
00:00:27;1309.43690325832
00:00:27;1322.90539102606
00:00:28;1336.45867755823
00:00:28;1350.0971143943
00:00:28;1363.82081873331
00:00:28;1377.62998583587
00:00:28;1391.52480488049
00:00:28;1405.50523079361
00:00:28;1419.57166672568
00:00:29;1433.72402228916
00:00:29;1447.96272037434
00:00:29;1462.28769019467
00:00:29;1476.69920478645
00:00:29;1491.19741420704
00:00:29;1505.78249474394
00:00:29;1520.45447930298
00:00:30;1535.21359567891
00:00:30;1550.05985103583
00:00:30;1564.99377893016
00:00:30;1580.01511357899
00:00:30;1595.1241866342
00:00:30;1610.32125870558
00:00:30;1625.60633705009
00:00:30;1640.97959790472
00:00:31;1656.44119120215
00:00:31;1671.99127994664
