MISSION_TIME;ALTITUDE
00:00:13;419.845588609809
00:00:13;426.157529850607
00:00:13;432.532356695971
00:00:13;438.969784915796
00:00:13;445.469616723945
00:00:13;452.03181915381
00:00:14;458.656585567747
00:00:14;465.344041117467
00:00:14;472.093926877948
00:00:14;478.906354188803
00:00:14;485.781498967321
00:00:14;492.719527668785
00:00:14;499.720214670524
00:00:14;506.783629794372
00:00:15;513.90998636256
00:00:15;521.099392940523
00:00:15;528.351725957124
00:00:15;535.667077052756
00:00:15;543.045678587863
00:00:15;550.487592642196
00:00:15;557.992810252705
00:00:15;565.561430856353
00:00:15;573.193757022149
00:00:16;580.889735100092
00:00:16;588.649535696255
00:00:16;596.473229134688
00:00:16;604.360895924037
00:00:16;612.312807023176
00:00:16;620.328801095835
00:00:16;628.409311408759
00:00:16;636.554144161288
00:00:17;644.763671410852
00:00:17;653.037784125772
00:00:17;661.376822129125
00:00:17;669.780764368013
00:00:17;678.249777963618
00:00:17;686.78393307107
00:00:17;695.383364551468
00:00:17;704.048318935907
00:00:18;712.778721522307
00:00:18;721.574625902809
00:00:18;730.436376500642
00:00:18;739.364157078089
00:00:18;748.357785862172
00:00:18;757.417495559086
00:00:18;766.543600103119
00:00:18;775.735955502838
00:00:18;784.994854519609
00:00:19;794.320476371795
00:00:19;803.712718602037
00:00:19;813.171885920339
00:00:19;822.698055069312
00:00:19;832.291347006336
00:00:19;841.951808013138
00:00:19;851.679652326042
00:00:19;863.114146307809
00:00:20;874.640687114559
00:00:20;886.259511368582
00:00:20;897.970984710031
00:00:20;909.774903113022
00:00:20;921.671780973091
00:00:20;933.661490085884
00:00:20;945.744321405655
00:00:21;957.920135585009
00:00:21;970.189416526468
00:00:21;982.552047977108
00:00:21;995.00817964552
00:00:21;1007.55812092952
00:00:21;1020.20160970592
00:00:21;1032.93927666987
00:00:22;1045.7708365774
00:00:22;1058.69663206546
00:00:22;1071.71671222325
00:00:22;1084.8311685326
00:00:22;1098.0402882261
00:00:22;1111.34412030585
00:00:22;1124.74256343162
00:00:23;1138.23611616809
00:00:23;1151.82466520404
00:00:23;1165.50811546762
00:00:23;1179.28746426443
00:00:23;1193.16151146335
00:00:23;1207.13160713098
00:00:23;1221.19716590492
00:00:24;1235.35846321296
00:00:24;1249.6157928023
00:00:24;1263.96892763092
00:00:24;1278.4182685914
00:00:24;1292.96383078501
00:00:24;1307.60566583928
00:00:24;1322.34414714086
00:00:24;1337.17904769303
00:00:25;1352.11067057715
00:00:25;1367.13911937352
00:00:25;1382.26468794129
00:00:25;1397.48727492581
00:00:25;1412.80676966032
00:00:25;1428.22404785687
00:00:25;1443.73816609185
00:00:26;1459.34988349909
00:00:26;1475.05957336375
00:00:26;1490.86661378038
00:00:26;1506.7717730538
00:00:26;1522.77451238036
00:00:26;1538.87574979779
00:00:26;1555.075035093
00:00:27;1571.37225757702
00:00:27;1587.76843711152
00:00:27;1604.26268205931
00:00:27;1620.85581642238
00:00:27;1637.54752104019
00:00:27;1654.33808064542
00:00:27;1671.22776157956
00:00:28;1688.21606746025
00:00:28;1705.30399956543
00:00:28;1722.49049842777
00:00:28;1739.77699365525
00:00:28;1757.16298902174
00:00:28;1774.64816918364
00:00:28;1792.23348012124
00:00:29;1809.91797850246
00:00:29;1827.70299655909
00:00:29;1845.58733065869
00:00:29;1863.57241970126
00:00:29;1881.65729312215
00:00:29;1899.84251468314
00:00:29;1918.12823069934
00:00:30;1936.51438639313
00:00:30;1955.00130933907
00:00:30;1973.58853109414
00:00:30;1992.27699771791
00:00:30;2011.06611518655
00:00:30;2029.95639209438
00:00:30;2048.94757429929
00:00:31;2068.04012419737
00:00:31;2087.23390398896
00:00:31;2106.52908243914
00:00:31;2125.92561967671
00:00:31;2145.42376395047
00:00:31;2165.02385225683
00:00:31;2184.72552341386
00:00:31;2204.52882989286
00:00:32;2224.4342860186
00:00:32;2244.44153990643
00:00:32;2264.55121678405
00:00:32;2284.76316030812
00:00:32;2305.07727024623
00:00:32;2325.49361393461
00:00:32;2346.01305835333
00:00:33;2366.63454448269
00:00:33;2387.35881954175
00:00:33;2408.18580174528
00:00:33;2429.11556753516
00:00:33;2450.14852799918
00:00:33;2471.28398841119
00:00:33;2492.52283447434
00:00:34;2513.86491930694
00:00:34;2535.3103016821
00:00:34;2556.85918799171
00:00:34;2578.51122775744
00:00:34;2600.2668436314
00:00:34;2622.1260796868
00:00:34;2644.08897675818
00:00:35;2666.15562151908
00:00:35;2688.32610333257
00:00:35;2710.600498755
00:00:35;2732.97888447414
00:00:35;2755.46133326821
00:00:35;2778.0479242556
00:00:35;2800.73873344495
00:00:36;2823.53383501724
00:00:36;2846.43330321566
00:00:36;2869.43721005693
00:00:36;2892.54563106515
00:00:36;2915.75863483339
00:00:36;2939.07629515324
00:00:36;2962.49868177285
00:00:37;2986.0258648023
00:00:37;3009.65791276691
00:00:37;3033.39489443915
00:00:37;3057.236877191
00:00:37;3081.18392855721
00:00:37;3105.23611290415
00:00:37;3129.39349791373
00:00:38;3153.65614319267
00:00:38;3178.02411444078
00:00:38;3202.49747596507
00:00:38;3227.07629281003
00:00:38;3251.76062477427
00:00:38;3276.55053410388
00:00:38;3301.44608331006
00:00:38;3326.44733066706
00:00:39;3351.55433618475
00:00:39;3376.7671585643
00:00:39;3402.08585372462
00:00:39;3427.51048083336
00:00:39;3453.04109606659
00:00:39;3478.67775343545
00:00:39;3504.42050819681
00:00:40;3530.26941622607
